edge_id,from_atom_id,to_atom_id,relation_type,relation_subtype,weight,confidence,source_rule_ids,notes
edge:vm_cpa:CPAM_136:A_guided_by_B,vm_cpa:CPAM_136:A,vm_cpa:CPAM_136:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_137:A_guided_by_B,vm_cpa:CPAM_137:A,vm_cpa:CPAM_137:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_138:A_guided_by_B,vm_cpa:CPAM_138:A,vm_cpa:CPAM_138:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_139:A_guided_by_B,vm_cpa:CPAM_139:A,vm_cpa:CPAM_139:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_140:A_guided_by_B,vm_cpa:CPAM_140:A,vm_cpa:CPAM_140:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_141:A_guided_by_B,vm_cpa:CPAM_141:A,vm_cpa:CPAM_141:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_142:A_guided_by_B,vm_cpa:CPAM_142:A,vm_cpa:CPAM_142:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_143:A_guided_by_B,vm_cpa:CPAM_143:A,vm_cpa:CPAM_143:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_144:A_guided_by_B,vm_cpa:CPAM_144:A,vm_cpa:CPAM_144:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_145:A_guided_by_B,vm_cpa:CPAM_145:A,vm_cpa:CPAM_145:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_146:A_guided_by_B,vm_cpa:CPAM_146:A,vm_cpa:CPAM_146:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_147:A_guided_by_B,vm_cpa:CPAM_147:A,vm_cpa:CPAM_147:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_148:A_guided_by_B,vm_cpa:CPAM_148:A,vm_cpa:CPAM_148:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_149:A_guided_by_B,vm_cpa:CPAM_149:A,vm_cpa:CPAM_149:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_150:A_guided_by_B,vm_cpa:CPAM_150:A,vm_cpa:CPAM_150:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_151:A_guided_by_B,vm_cpa:CPAM_151:A,vm_cpa:CPAM_151:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_152:A_guided_by_B,vm_cpa:CPAM_152:A,vm_cpa:CPAM_152:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_153:A_guided_by_B,vm_cpa:CPAM_153:A,vm_cpa:CPAM_153:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_154:A_guided_by_B,vm_cpa:CPAM_154:A,vm_cpa:CPAM_154:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_155:A_guided_by_B,vm_cpa:CPAM_155:A,vm_cpa:CPAM_155:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_156:A_guided_by_B,vm_cpa:CPAM_156:A,vm_cpa:CPAM_156:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_157:A_guided_by_B,vm_cpa:CPAM_157:A,vm_cpa:CPAM_157:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_158:A_guided_by_B,vm_cpa:CPAM_158:A,vm_cpa:CPAM_158:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_159:A_guided_by_B,vm_cpa:CPAM_159:A,vm_cpa:CPAM_159:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_160:A_guided_by_B,vm_cpa:CPAM_160:A,vm_cpa:CPAM_160:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_161:A_guided_by_B,vm_cpa:CPAM_161:A,vm_cpa:CPAM_161:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_162:A_guided_by_B,vm_cpa:CPAM_162:A,vm_cpa:CPAM_162:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_163:A_guided_by_B,vm_cpa:CPAM_163:A,vm_cpa:CPAM_163:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_164:A_guided_by_B,vm_cpa:CPAM_164:A,vm_cpa:CPAM_164:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_165:A_guided_by_B,vm_cpa:CPAM_165:A,vm_cpa:CPAM_165:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_166:A_guided_by_B,vm_cpa:CPAM_166:A,vm_cpa:CPAM_166:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_167:A_guided_by_B,vm_cpa:CPAM_167:A,vm_cpa:CPAM_167:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_168:A_guided_by_B,vm_cpa:CPAM_168:A,vm_cpa:CPAM_168:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_169:A_guided_by_B,vm_cpa:CPAM_169:A,vm_cpa:CPAM_169:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_170:A_guided_by_B,vm_cpa:CPAM_170:A,vm_cpa:CPAM_170:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_171:A_guided_by_B,vm_cpa:CPAM_171:A,vm_cpa:CPAM_171:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_172:A_guided_by_B,vm_cpa:CPAM_172:A,vm_cpa:CPAM_172:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_173:A_guided_by_B,vm_cpa:CPAM_173:A,vm_cpa:CPAM_173:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_174:A_guided_by_B,vm_cpa:CPAM_174:A,vm_cpa:CPAM_174:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_175:A_guided_by_B,vm_cpa:CPAM_175:A,vm_cpa:CPAM_175:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_176:A_guided_by_B,vm_cpa:CPAM_176:A,vm_cpa:CPAM_176:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_177:A_guided_by_B,vm_cpa:CPAM_177:A,vm_cpa:CPAM_177:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_178:A_guided_by_B,vm_cpa:CPAM_178:A,vm_cpa:CPAM_178:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_179:A_guided_by_B,vm_cpa:CPAM_179:A,vm_cpa:CPAM_179:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_180:A_guided_by_B,vm_cpa:CPAM_180:A,vm_cpa:CPAM_180:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_181:A_guided_by_B,vm_cpa:CPAM_181:A,vm_cpa:CPAM_181:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_182:A_guided_by_B,vm_cpa:CPAM_182:A,vm_cpa:CPAM_182:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_183:A_guided_by_B,vm_cpa:CPAM_183:A,vm_cpa:CPAM_183:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_184:A_guided_by_B,vm_cpa:CPAM_184:A,vm_cpa:CPAM_184:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_185:A_guided_by_B,vm_cpa:CPAM_185:A,vm_cpa:CPAM_185:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_186:A_guided_by_B,vm_cpa:CPAM_186:A,vm_cpa:CPAM_186:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_187:A_guided_by_B,vm_cpa:CPAM_187:A,vm_cpa:CPAM_187:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_188:A_guided_by_B,vm_cpa:CPAM_188:A,vm_cpa:CPAM_188:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_189:A_guided_by_B,vm_cpa:CPAM_189:A,vm_cpa:CPAM_189:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_190:A_guided_by_B,vm_cpa:CPAM_190:A,vm_cpa:CPAM_190:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_191:A_guided_by_B,vm_cpa:CPAM_191:A,vm_cpa:CPAM_191:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_192:A_guided_by_B,vm_cpa:CPAM_192:A,vm_cpa:CPAM_192:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_193:A_guided_by_B,vm_cpa:CPAM_193:A,vm_cpa:CPAM_193:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_194:A_guided_by_B,vm_cpa:CPAM_194:A,vm_cpa:CPAM_194:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_195:A_guided_by_B,vm_cpa:CPAM_195:A,vm_cpa:CPAM_195:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_196:A_guided_by_B,vm_cpa:CPAM_196:A,vm_cpa:CPAM_196:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_197:A_guided_by_B,vm_cpa:CPAM_197:A,vm_cpa:CPAM_197:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_198:A_guided_by_B,vm_cpa:CPAM_198:A,vm_cpa:CPAM_198:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_199:A_guided_by_B,vm_cpa:CPAM_199:A,vm_cpa:CPAM_199:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_200:A_guided_by_B,vm_cpa:CPAM_200:A,vm_cpa:CPAM_200:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_299:A_guided_by_B,vm_cpa:CPAM_299:A,vm_cpa:CPAM_299:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_cpa:CPAM_300:A_guided_by_B,vm_cpa:CPAM_300:A,vm_cpa:CPAM_300:B,guided_by,,1.0,0.99,"[""UMGG_V1_EDGE_CPA_INTERNAL""]",
edge:vm_vpr:VPR-0001:A_has_bundle_B,vm_vpr:VPR-0001:A,vm_vpr:VPR-0001:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0002:A_has_bundle_B,vm_vpr:VPR-0002:A,vm_vpr:VPR-0002:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0003:A_has_bundle_B,vm_vpr:VPR-0003:A,vm_vpr:VPR-0003:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0004:A_has_bundle_B,vm_vpr:VPR-0004:A,vm_vpr:VPR-0004:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0005:A_has_bundle_B,vm_vpr:VPR-0005:A,vm_vpr:VPR-0005:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0006:A_has_bundle_B,vm_vpr:VPR-0006:A,vm_vpr:VPR-0006:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0007:A_has_bundle_B,vm_vpr:VPR-0007:A,vm_vpr:VPR-0007:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0008:A_has_bundle_B,vm_vpr:VPR-0008:A,vm_vpr:VPR-0008:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0009:A_has_bundle_B,vm_vpr:VPR-0009:A,vm_vpr:VPR-0009:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0010:A_has_bundle_B,vm_vpr:VPR-0010:A,vm_vpr:VPR-0010:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0011:A_has_bundle_B,vm_vpr:VPR-0011:A,vm_vpr:VPR-0011:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0012:A_has_bundle_B,vm_vpr:VPR-0012:A,vm_vpr:VPR-0012:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0013:A_has_bundle_B,vm_vpr:VPR-0013:A,vm_vpr:VPR-0013:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0014:A_has_bundle_B,vm_vpr:VPR-0014:A,vm_vpr:VPR-0014:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0015:A_has_bundle_B,vm_vpr:VPR-0015:A,vm_vpr:VPR-0015:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0016:A_has_bundle_B,vm_vpr:VPR-0016:A,vm_vpr:VPR-0016:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0017:A_has_bundle_B,vm_vpr:VPR-0017:A,vm_vpr:VPR-0017:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0018:A_has_bundle_B,vm_vpr:VPR-0018:A,vm_vpr:VPR-0018:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0019:A_has_bundle_B,vm_vpr:VPR-0019:A,vm_vpr:VPR-0019:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0020:A_has_bundle_B,vm_vpr:VPR-0020:A,vm_vpr:VPR-0020:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0021:A_has_bundle_B,vm_vpr:VPR-0021:A,vm_vpr:VPR-0021:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0022:A_has_bundle_B,vm_vpr:VPR-0022:A,vm_vpr:VPR-0022:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0023:A_has_bundle_B,vm_vpr:VPR-0023:A,vm_vpr:VPR-0023:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0024:A_has_bundle_B,vm_vpr:VPR-0024:A,vm_vpr:VPR-0024:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0025:A_has_bundle_B,vm_vpr:VPR-0025:A,vm_vpr:VPR-0025:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0026:A_has_bundle_B,vm_vpr:VPR-0026:A,vm_vpr:VPR-0026:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0027:A_has_bundle_B,vm_vpr:VPR-0027:A,vm_vpr:VPR-0027:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0028:A_has_bundle_B,vm_vpr:VPR-0028:A,vm_vpr:VPR-0028:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0029:A_has_bundle_B,vm_vpr:VPR-0029:A,vm_vpr:VPR-0029:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0030:A_has_bundle_B,vm_vpr:VPR-0030:A,vm_vpr:VPR-0030:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0031:A_has_bundle_B,vm_vpr:VPR-0031:A,vm_vpr:VPR-0031:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0032:A_has_bundle_B,vm_vpr:VPR-0032:A,vm_vpr:VPR-0032:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0033:A_has_bundle_B,vm_vpr:VPR-0033:A,vm_vpr:VPR-0033:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0034:A_has_bundle_B,vm_vpr:VPR-0034:A,vm_vpr:VPR-0034:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0035:A_has_bundle_B,vm_vpr:VPR-0035:A,vm_vpr:VPR-0035:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0036:A_has_bundle_B,vm_vpr:VPR-0036:A,vm_vpr:VPR-0036:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0037:A_has_bundle_B,vm_vpr:VPR-0037:A,vm_vpr:VPR-0037:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0038:A_has_bundle_B,vm_vpr:VPR-0038:A,vm_vpr:VPR-0038:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0039:A_has_bundle_B,vm_vpr:VPR-0039:A,vm_vpr:VPR-0039:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0040:A_has_bundle_B,vm_vpr:VPR-0040:A,vm_vpr:VPR-0040:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0041:A_has_bundle_B,vm_vpr:VPR-0041:A,vm_vpr:VPR-0041:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0042:A_has_bundle_B,vm_vpr:VPR-0042:A,vm_vpr:VPR-0042:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0043:A_has_bundle_B,vm_vpr:VPR-0043:A,vm_vpr:VPR-0043:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0044:A_has_bundle_B,vm_vpr:VPR-0044:A,vm_vpr:VPR-0044:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0045:A_has_bundle_B,vm_vpr:VPR-0045:A,vm_vpr:VPR-0045:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0046:A_has_bundle_B,vm_vpr:VPR-0046:A,vm_vpr:VPR-0046:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0047:A_has_bundle_B,vm_vpr:VPR-0047:A,vm_vpr:VPR-0047:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0048:A_has_bundle_B,vm_vpr:VPR-0048:A,vm_vpr:VPR-0048:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0049:A_has_bundle_B,vm_vpr:VPR-0049:A,vm_vpr:VPR-0049:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0050:A_has_bundle_B,vm_vpr:VPR-0050:A,vm_vpr:VPR-0050:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0051:A_has_bundle_B,vm_vpr:VPR-0051:A,vm_vpr:VPR-0051:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0052:A_has_bundle_B,vm_vpr:VPR-0052:A,vm_vpr:VPR-0052:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0053:A_has_bundle_B,vm_vpr:VPR-0053:A,vm_vpr:VPR-0053:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0054:A_has_bundle_B,vm_vpr:VPR-0054:A,vm_vpr:VPR-0054:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0055:A_has_bundle_B,vm_vpr:VPR-0055:A,vm_vpr:VPR-0055:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0056:A_has_bundle_B,vm_vpr:VPR-0056:A,vm_vpr:VPR-0056:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0057:A_has_bundle_B,vm_vpr:VPR-0057:A,vm_vpr:VPR-0057:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0058:A_has_bundle_B,vm_vpr:VPR-0058:A,vm_vpr:VPR-0058:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0059:A_has_bundle_B,vm_vpr:VPR-0059:A,vm_vpr:VPR-0059:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0060:A_has_bundle_B,vm_vpr:VPR-0060:A,vm_vpr:VPR-0060:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0061:A_has_bundle_B,vm_vpr:VPR-0061:A,vm_vpr:VPR-0061:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0062:A_has_bundle_B,vm_vpr:VPR-0062:A,vm_vpr:VPR-0062:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0063:A_has_bundle_B,vm_vpr:VPR-0063:A,vm_vpr:VPR-0063:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0064:A_has_bundle_B,vm_vpr:VPR-0064:A,vm_vpr:VPR-0064:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0065:A_has_bundle_B,vm_vpr:VPR-0065:A,vm_vpr:VPR-0065:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0066:A_has_bundle_B,vm_vpr:VPR-0066:A,vm_vpr:VPR-0066:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0067:A_has_bundle_B,vm_vpr:VPR-0067:A,vm_vpr:VPR-0067:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
edge:vm_vpr:VPR-0068:A_has_bundle_B,vm_vpr:VPR-0068:A,vm_vpr:VPR-0068:B,has_bundle,,1.0,0.99,"[""UMGG_V1_EDGE_VPR_INTERNAL""]",
